epoch,f1_score,prec_macro,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,,,9,,,,1.0208582878112793,,
0,,,19,,,,0.925361156463623,,
,,,0,,,,,,1.0951334238052368
,,,1,,,,,,1.0457444190979004
,,,2,,,,,,0.910431444644928
,,,3,,,,,,0.8430900573730469
,,,4,,,,,,0.8240196704864502
,,,5,,,,,,0.8232292532920837
,,,6,,,,,,0.7879012823104858
,,,7,,,,,,0.8283472061157227
,,,8,,,,,,0.8325085043907166
,,,9,,,,,,0.7774213552474976
,,,10,,,,,,0.9080097675323486
,,,11,,,,,,1.0967828035354614
,,,12,,,,,,1.0976686477661133
,,,13,,,,,,1.09828519821167
0,0.45057862997055054,0.45709264278411865,27,,,,,0.923992395401001,
0,,,27,,,0.9925033450126648,,,
1,,,29,,,,0.9038897752761841,,
1,,,39,,,,0.8526187539100647,,
1,,,49,,,,0.8568699359893799,,
,,,14,,,,,,0.8147425055503845
,,,15,,,,,,0.7756155729293823
,,,16,,,,,,0.6199938654899597
,,,17,,,,,,0.6736651659011841
,,,18,,,,,,0.6003483533859253
,,,19,,,,,,0.7640142440795898
,,,20,,,,,,0.7640928030014038
,,,21,,,,,,0.811348021030426
,,,22,,,,,,0.9233494997024536
,,,23,,,,,,0.8791875243186951
,,,24,,,,,,0.975654125213623
,,,25,,,,,,1.036920189857483
,,,26,,,,,,1.0373624563217163
,,,27,,,,,,1.0378530025482178
1,0.8998535871505737,0.9026439785957336,55,,,,,0.8339945673942566,
1,,,55,,,0.8824548125267029,,,
2,,,59,,,,0.7384132742881775,,
2,,,69,,,,0.6996461153030396,,
2,,,79,,,,0.7610844373703003,,
,,,28,,,,,,0.8608276844024658
,,,29,,,,,,0.8059713244438171
,,,30,,,,,,0.6377538442611694
,,,31,,,,,,0.6961222887039185
,,,32,,,,,,0.658471941947937
,,,33,,,,,,0.6814516186714172
,,,34,,,,,,0.6298394203186035
,,,35,,,,,,0.6446060538291931
,,,36,,,,,,0.7171541452407837
,,,37,,,,,,0.760765016078949
,,,38,,,,,,0.862041711807251
,,,39,,,,,,0.9471772909164429
,,,40,,,,,,0.947748064994812
,,,41,,,,,,0.9483133554458618
2,0.9134830236434937,0.9151409268379211,83,,,,,0.7689003348350525,
2,,,83,,,0.7836263179779053,,,
3,,,89,,,,0.7085121870040894,,
3,,,99,,,,0.6959927678108215,,
3,,,109,,,,0.7558351755142212,,
,,,42,,,,,,0.8100429177284241
,,,43,,,,,,0.7865601181983948
,,,44,,,,,,0.6494946479797363
,,,45,,,,,,0.7153940796852112
,,,46,,,,,,0.6838269233703613
,,,47,,,,,,0.6355093717575073
,,,48,,,,,,0.6028123497962952
,,,49,,,,,,0.6280844211578369
,,,50,,,,,,0.6621338725090027
,,,51,,,,,,0.6523950695991516
,,,52,,,,,,0.7835072875022888
,,,53,,,,,,0.788199245929718
,,,54,,,,,,0.7888714075088501
,,,55,,,,,,0.789134681224823
3,0.9231778383255005,0.926432728767395,111,,,,,0.7115296125411987,
3,,,111,,,0.7205504775047302,,,
4,,,119,,,,0.6645101308822632,,
4,,,129,,,,0.6082912683486938,,
4,,,139,,,,0.7070592045783997,,
,,,56,,,,,,0.7140027284622192
,,,57,,,,,,0.7032144069671631
,,,58,,,,,,0.5935892462730408
,,,59,,,,,,0.6697468757629395
,,,60,,,,,,0.6004600524902344
,,,61,,,,,,0.6362183690071106
,,,62,,,,,,0.6095547676086426
,,,63,,,,,,0.6565186977386475
,,,64,,,,,,0.7576741576194763
,,,65,,,,,,0.7780957818031311
,,,66,,,,,,0.7932758927345276
,,,67,,,,,,0.6337724924087524
,,,68,,,,,,0.6342692375183105
,,,69,,,,,,0.6342874765396118
4,0.9215577840805054,0.9215428233146667,139,,,,,0.6729955077171326,
4,,,139,,,0.6494114398956299,,,
5,,,149,,,,0.5927728414535522,,
5,,,159,,,,0.5809157490730286,,
,,,70,,,,,,0.7240835428237915
,,,71,,,,,,0.6918240785598755
,,,72,,,,,,0.5987497568130493
,,,73,,,,,,0.6445714235305786
,,,74,,,,,,0.5559366941452026
,,,75,,,,,,0.6092908978462219
,,,76,,,,,,0.6052537560462952
,,,77,,,,,,0.6550253629684448
,,,78,,,,,,0.7045705318450928
,,,79,,,,,,0.7007471919059753
,,,80,,,,,,0.7300606369972229
,,,81,,,,,,0.5727983117103577
,,,82,,,,,,0.5729442834854126
,,,83,,,,,,0.5730527639389038
5,0.9372462034225464,0.9372296333312988,167,,,,,0.6393819451332092,
5,,,167,,,0.6079299449920654,,,
6,,,169,,,,0.5710615515708923,,
6,,,179,,,,0.5938650369644165,,
6,,,189,,,,0.6029977202415466,,
,,,84,,,,,,0.76570725440979
,,,85,,,,,,0.7215014100074768
,,,86,,,,,,0.6448810696601868
,,,87,,,,,,0.688801646232605
,,,88,,,,,,0.5568782091140747
,,,89,,,,,,0.6095871329307556
,,,90,,,,,,0.5833864212036133
,,,91,,,,,,0.628928542137146
,,,92,,,,,,0.6437668800354004
,,,93,,,,,,0.6570945978164673
,,,94,,,,,,0.6656020283699036
,,,95,,,,,,0.5608686208724976
,,,96,,,,,,0.5609413981437683
,,,97,,,,,,0.5610037446022034
6,0.9331853985786438,0.9344494342803955,195,,,,,0.633032500743866,
6,,,195,,,0.5942728519439697,,,
7,,,199,,,,0.5709732174873352,,
7,,,209,,,,0.5615634918212891,,
7,,,219,,,,0.5843325257301331,,
,,,98,,,,,,0.742868959903717
,,,99,,,,,,0.6787270903587341
,,,100,,,,,,0.6225804090499878
,,,101,,,,,,0.6371342539787292
,,,102,,,,,,0.5779982209205627
,,,103,,,,,,0.597371518611908
,,,104,,,,,,0.5864019989967346
,,,105,,,,,,0.6312271356582642
,,,106,,,,,,0.6304752230644226
,,,107,,,,,,0.6476135849952698
,,,108,,,,,,0.6845918297767639
,,,109,,,,,,0.5570417046546936
,,,110,,,,,,0.5570902228355408
,,,111,,,,,,0.5571289658546448
7,0.9450504779815674,0.9453282952308655,223,,,,,0.6228987574577332,
7,,,223,,,0.5880545377731323,,,
8,,,229,,,,0.6099538207054138,,
8,,,239,,,,0.5890355706214905,,
8,,,249,,,,0.5797814726829529,,
,,,112,,,,,,0.6829105019569397
,,,113,,,,,,0.721112072467804
,,,114,,,,,,0.6379908323287964
,,,115,,,,,,0.6674976348876953
,,,116,,,,,,0.5749455094337463
,,,117,,,,,,0.6147582530975342
,,,118,,,,,,0.5852158665657043
,,,119,,,,,,0.6218045949935913
,,,120,,,,,,0.6429786682128906
,,,121,,,,,,0.623940646648407
,,,122,,,,,,0.6576659679412842
,,,123,,,,,,0.555129885673523
,,,124,,,,,,0.5551725625991821
,,,125,,,,,,0.5551954507827759
8,0.9410765767097473,0.941948413848877,251,,,,,0.6220611929893494,
8,,,251,,,0.5852299332618713,,,
9,,,259,,,,0.6147791147232056,,
9,,,269,,,,0.5941110849380493,,
9,,,279,,,,0.6248917579650879,,
,,,126,,,,,,0.6956074237823486
,,,127,,,,,,0.6899067163467407
,,,128,,,,,,0.6212580800056458
,,,129,,,,,,0.681639552116394
,,,130,,,,,,0.5805529952049255
,,,131,,,,,,0.6444268822669983
,,,132,,,,,,0.588826060295105
,,,133,,,,,,0.6208028793334961
,,,134,,,,,,0.6357437372207642
,,,135,,,,,,0.6802127957344055
,,,136,,,,,,0.6964762210845947
,,,137,,,,,,0.5544497966766357
,,,138,,,,,,0.5544794797897339
,,,139,,,,,,0.5545124411582947
9,0.9391730427742004,0.9393477439880371,279,,,,,0.6294968128204346,
9,,,279,,,0.582899272441864,,,
10,,,289,,,,0.5620740652084351,,
10,,,299,,,,0.5801057815551758,,
,,,140,,,,,,0.8146438598632812
,,,141,,,,,,0.7157202959060669
,,,142,,,,,,0.6405268311500549
,,,143,,,,,,0.7221834659576416
,,,144,,,,,,0.6520425081253052
,,,145,,,,,,0.6404017806053162
,,,146,,,,,,0.5881073474884033
,,,147,,,,,,0.5884308815002441
,,,148,,,,,,0.5958008170127869
,,,149,,,,,,0.6449501514434814
,,,150,,,,,,0.6517670154571533
,,,151,,,,,,0.5537123680114746
,,,152,,,,,,0.5537341237068176
,,,153,,,,,,0.5537673234939575
10,0.9271174669265747,0.9304093718528748,307,,,,,0.6379697918891907,
10,,,307,,,0.5809282064437866,,,
11,,,309,,,,0.6709502935409546,,
11,,,319,,,,0.5872974395751953,,
11,,,329,,,,0.5993739366531372,,
,,,154,,,,,,0.6361826658248901
,,,155,,,,,,0.6898643374443054
,,,156,,,,,,0.5824720859527588
,,,157,,,,,,0.5881887078285217
,,,158,,,,,,0.5543504357337952
,,,159,,,,,,0.6352150440216064
,,,160,,,,,,0.5819264054298401
,,,161,,,,,,0.6296818256378174
,,,162,,,,,,0.670464038848877
,,,163,,,,,,0.7161668539047241
,,,164,,,,,,0.7014636397361755
,,,165,,,,,,0.5534591674804688
,,,166,,,,,,0.553479790687561
,,,167,,,,,,0.5535081624984741
11,0.9411744475364685,0.9415873289108276,335,,,,,0.6184717416763306,
11,,,335,,,0.5867086052894592,,,
12,,,339,,,,0.5536311864852905,,
12,,,349,,,,0.5676957368850708,,
12,,,359,,,,0.554904043674469,,
,,,168,,,,,,0.7819404006004333
,,,169,,,,,,0.7102525234222412
,,,170,,,,,,0.6571525931358337
,,,171,,,,,,0.6348956823348999
,,,172,,,,,,0.6096128821372986
,,,173,,,,,,0.6341599225997925
,,,174,,,,,,0.5768175721168518
,,,175,,,,,,0.6159505844116211
,,,176,,,,,,0.5874993801116943
,,,177,,,,,,0.590698778629303
,,,178,,,,,,0.6597672700881958
,,,179,,,,,,0.5530323386192322
,,,180,,,,,,0.5530463457107544
,,,181,,,,,,0.5530776381492615
12,0.9331018328666687,0.9354327321052551,363,,,,,0.6236525774002075,
12,,,363,,,0.5768478512763977,,,
13,,,369,,,,0.5572826266288757,,
13,,,379,,,,0.555546224117279,,
13,,,389,,,,0.6191800832748413,,
,,,182,,,,,,0.6453807950019836
,,,183,,,,,,0.6607829928398132
,,,184,,,,,,0.5802953243255615
,,,185,,,,,,0.6258054375648499
,,,186,,,,,,0.5529953837394714
,,,187,,,,,,0.6656453609466553
,,,188,,,,,,0.5923328995704651
,,,189,,,,,,0.6568382382392883
,,,190,,,,,,0.7225762605667114
,,,191,,,,,,0.6971998810768127
,,,192,,,,,,0.6570806503295898
,,,193,,,,,,0.5527453422546387
,,,194,,,,,,0.5527600646018982
,,,195,,,,,,0.5527858734130859
13,0.9352890849113464,0.9358370304107666,391,,,,,0.6234626173973083,
13,,,391,,,0.5770239233970642,,,
14,,,399,,,,0.5898798704147339,,
14,,,409,,,,0.553338885307312,,
14,,,419,,,,0.6270998120307922,,
,,,196,,,,,,0.6839419603347778
,,,197,,,,,,0.6673853397369385
,,,198,,,,,,0.6309938430786133
,,,199,,,,,,0.697657585144043
,,,200,,,,,,0.6123619079589844
,,,201,,,,,,0.642373263835907
,,,202,,,,,,0.5643287301063538
,,,203,,,,,,0.59300696849823
,,,204,,,,,,0.6249291300773621
,,,205,,,,,,0.6323326230049133
,,,206,,,,,,0.6451568603515625
,,,207,,,,,,0.5524407625198364
,,,208,,,,,,0.5524522662162781
,,,209,,,,,,0.5524756908416748
14,0.9351319670677185,0.9366406798362732,419,,,,,0.6188777089118958,
14,,,419,,,0.5813717246055603,,,
15,,,429,,,,0.5670297145843506,,
15,,,439,,,,0.5586695671081543,,
,,,210,,,,,,0.6344403624534607
,,,211,,,,,,0.6509833335876465
,,,212,,,,,,0.5806272029876709
,,,213,,,,,,0.57049959897995
,,,214,,,,,,0.5514695644378662
,,,215,,,,,,0.6002212762832642
,,,216,,,,,,0.584395706653595
,,,217,,,,,,0.633937656879425
,,,218,,,,,,0.6809191703796387
,,,219,,,,,,0.6766365766525269
,,,220,,,,,,0.6902655959129333
,,,221,,,,,,0.552426278591156
,,,222,,,,,,0.5524399280548096
,,,223,,,,,,0.5524607300758362
15,0.9489913582801819,0.9505889415740967,447,,,,,0.6087339520454407,
15,,,447,,,0.5656176805496216,,,
16,,,449,,,,0.5864778161048889,,
16,,,459,,,,0.5838244557380676,,
16,,,469,,,,0.5881333947181702,,
,,,224,,,,,,0.7012549638748169
,,,225,,,,,,0.6658468246459961
,,,226,,,,,,0.5925692915916443
,,,227,,,,,,0.6396291255950928
,,,228,,,,,,0.5515214204788208
,,,229,,,,,,0.6139883995056152
,,,230,,,,,,0.5836734771728516
,,,231,,,,,,0.6240566968917847
,,,232,,,,,,0.678772509098053
,,,233,,,,,,0.6916987299919128
,,,234,,,,,,0.6818801760673523
,,,235,,,,,,0.5522652864456177
,,,236,,,,,,0.5522756576538086
,,,237,,,,,,0.5522931814193726
16,0.9372527599334717,0.9372988939285278,475,,,,,0.6210440397262573,
16,,,475,,,0.5703275203704834,,,
17,,,479,,,,0.5533437728881836,,
17,,,489,,,,0.5534253716468811,,
17,,,499,,,,0.6044150590896606,,
,,,238,,,,,,0.6750293970108032
,,,239,,,,,,0.666208028793335
,,,240,,,,,,0.62428879737854
,,,241,,,,,,0.6330826282501221
,,,242,,,,,,0.5539690852165222
,,,243,,,,,,0.6027237176895142
,,,244,,,,,,0.5763192176818848
,,,245,,,,,,0.610075056552887
,,,246,,,,,,0.6076414585113525
,,,247,,,,,,0.6272681355476379
,,,248,,,,,,0.6566450595855713
,,,249,,,,,,0.5521984100341797
,,,250,,,,,,0.5522078275680542
,,,251,,,,,,0.5522266030311584
17,0.9529004096984863,0.9531847834587097,503,,,,,0.6071559190750122,
17,,,503,,,0.5662728548049927,,,
18,,,509,,,,0.5722998976707458,,
18,,,519,,,,0.5626257658004761,,
18,,,529,,,,0.5822524428367615,,
,,,252,,,,,,0.7129592299461365
,,,253,,,,,,0.6610644459724426
,,,254,,,,,,0.6007667779922485
,,,255,,,,,,0.6744009256362915
,,,256,,,,,,0.6084460616111755
,,,257,,,,,,0.5998462438583374
,,,258,,,,,,0.5675312280654907
,,,259,,,,,,0.6063104867935181
,,,260,,,,,,0.6828147768974304
,,,261,,,,,,0.6438800692558289
,,,262,,,,,,0.6592687368392944
,,,263,,,,,,0.5521237850189209
,,,264,,,,,,0.552134096622467
,,,265,,,,,,0.5521525144577026
18,0.9430974125862122,0.943274199962616,531,,,,,0.6204648017883301,
18,,,531,,,0.5684943795204163,,,
19,,,539,,,,0.5528920888900757,,
19,,,549,,,,0.5518401861190796,,
19,,,559,,,,0.552963376045227,,
,,,266,,,,,,0.6828143000602722
,,,267,,,,,,0.6682652235031128
,,,268,,,,,,0.6461026668548584
,,,269,,,,,,0.6058884859085083
,,,270,,,,,,0.563942015171051
,,,271,,,,,,0.5907967686653137
,,,272,,,,,,0.576758086681366
,,,273,,,,,,0.6152647733688354
,,,274,,,,,,0.6248446702957153
,,,275,,,,,,0.642123818397522
,,,276,,,,,,0.6655136346817017
,,,277,,,,,,0.552097737789154
,,,278,,,,,,0.5521079301834106
,,,279,,,,,,0.5521278381347656
19,0.950946033000946,0.9511271119117737,559,,,,,0.6106876730918884,
19,,,559,,,0.5685787200927734,,,
,,,0,,0.6828143000602722,,,,
,,,1,,0.6682652235031128,,,,
,,,2,,0.6461026668548584,,,,
,,,3,,0.6058884859085083,,,,
,,,4,,0.563942015171051,,,,
,,,5,,0.5907967686653137,,,,
,,,6,,0.576758086681366,,,,
,,,7,,0.6152647733688354,,,,
,,,8,,0.6248446702957153,,,,
,,,9,,0.642123818397522,,,,
,,,10,,0.6655136346817017,,,,
,,,11,,0.552097737789154,,,,
,,,12,,0.5521079301834106,,,,
,,,13,,0.5521278381347656,,,,
20,,,560,0.6106876730918884,,,,,
